CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5353,0,No,HairyBones,372,2013-06-24 00:00:00,Yes
22244,,No,linewalker90,1078,2018-02-19 00:00:00,Yes
17862,,No,Casperr,442,2016-01-01 00:00:00,Yes
17868,,No,Casperr,410,2016-01-01 00:00:00,Yes
14614,,No,Sleeplessone22,1049,2015-08-23 00:00:00,Yes
12456,,No,Lurker,660,2015-02-15 00:00:00,Yes
12457,,No,Lurker,750,2015-02-15 00:00:00,Yes
10336,,No,Sisee,1013,2014-11-20 00:00:00,Yes
10192,,No,Goderk,560,2014-11-16 00:00:00,Yes
7916,,No,Lurker,445,2014-09-08 00:00:00,Yes
7917,,No,Lurker,577,2014-09-08 00:00:00,Yes
