CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5649,4,0,xbox20121212,111,2013-09-08 00:00:00,Yes
25025,,0,marshel-fat,916,2021-09-05 00:00:00,Yes
24095,,1,IronKiller,504,2020-08-01 00:00:00,Yes
18948,,0,Lurker,619,2016-03-11 00:00:00,Yes
18947,,0,Lurker,509,2016-03-11 00:00:00,Yes
14155,,0,Alex17rus,1034,2015-06-20 00:00:00,Yes
13820,,0,Lionhart0,778,2015-05-17 00:00:00,Yes
13560,,0,gorrolana73,248,2015-05-09 00:00:00,Yes
12916,,0,blaeker18,215,2015-03-19 00:00:00,Yes
12895,,0,blaeker18,544,2015-03-18 00:00:00,Yes
12792,,0,RianLivre2099,919,2015-03-08 00:00:00,Yes
12788,,0,KillMac1914,160,2015-03-07 00:00:00,Yes
12746,,0,bienv1,193,2015-03-04 00:00:00,Yes
12742,,0,Feudjey,160,2015-03-04 00:00:00,Yes
12741,,0,Feudjey,161,2015-03-04 00:00:00,Yes
11711,,0,alice989,80,2015-01-24 00:00:00,Yes
8727,,0,Lurker,184,2014-09-20 00:00:00,Yes
7810,,1,RANGER X,467,2014-08-29 00:00:00,Yes
