CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
3423,0,1,TraJiK,469,2012-05-30 00:00:00,Yes
19445,,0,smokemonster,1099,2016-07-06 00:00:00,Yes
18276,,0,Casperr,352,2016-01-03 00:00:00,Yes
14743,,0,Wolf Brigade 47,261,2015-09-07 00:00:00,Yes
12781,,0,bh72,793,2015-03-07 00:00:00,Yes
