CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
2904,5,No,weber,470,2012-01-17 00:00:00,Yes
4552,3,No,Tibinator,678,2013-01-14 00:00:00,Yes
26987,,No,GermanTron,807,2023-12-04 00:00:00,Yes
23085,,No,MoBy41,749,2018-10-29 00:00:00,Yes
21909,,No,DBZMASTER1,839,2017-11-17 00:00:00,Yes
20743,,Yes,Charry,595,2017-01-15 00:00:00,Yes
18980,,No,Lurker,175,2016-03-11 00:00:00,Yes
18801,,No,GSV,817,2016-02-08 00:00:00,Yes
15994,,No,Aps070,853,2015-12-10 00:00:00,Yes
12490,,No,RianLivre2099,911,2015-02-16 00:00:00,Yes
11209,,No,QuattroGam3r,172,2015-01-04 00:00:00,Yes
9906,,No,Sisee,789,2014-11-10 00:00:00,Yes
8836,,No,Lurker,506,2014-09-21 00:00:00,Yes
8837,,No,Lurker,448,2014-09-21 00:00:00,Yes
8838,,No,Lurker,406,2014-09-21 00:00:00,Yes
8485,,No,RANGER X,1047,2014-09-16 00:00:00,Yes
7883,,No,Kenesis,413,2014-09-03 00:00:00,Yes
7746,,Yes,Ignaxio Herrera,225,2014-08-24 00:00:00,Yes
