CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
19384,,No,smokemonster,953,2016-06-26 00:00:00,Yes
19385,,No,smokemonster,1172,2016-06-26 00:00:00,Yes
19377,,No,smokemonster,1169,2016-06-25 00:00:00,Yes
