CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
2314,4,No,zOmBiEfReAkEr,248,2011-07-21 00:00:00,Yes
23913,,No,zrgorfor,244,2020-04-10 00:00:00,Yes
23459,,Yes,DFBB,1039,2019-05-15 00:00:00,Yes
23336,,Yes,Kaltenbruner,952,2019-02-19 00:00:00,Yes
13364,,No,JohnnyUSA,578,2015-04-27 00:00:00,Yes
12086,,No,Lurker,302,2015-01-28 00:00:00,Yes
9460,,No,Lurker,400,2014-10-23 00:00:00,Yes
9461,,No,Lurker,445,2014-10-23 00:00:00,Yes
9462,,No,Lurker,556,2014-10-23 00:00:00,Yes
7059,,No,Lurker,487,2014-07-14 00:00:00,Yes
