CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
153,5,Yes,TraJiK,571,2011-02-20 00:00:00,Yes
26903,,No,GermanTron,871,2023-12-04 00:00:00,Yes
25974,,No,Logan1109,661,2022-11-28 00:00:00,Yes
24869,,No,Zaikrot,952,2021-06-13 00:00:00,Yes
24476,,No,Rich246,1480,2021-03-02 00:00:00,Yes
24353,,No,Damihant,1488,2021-01-08 00:00:00,Yes
24352,,No,Damihant,1488,2021-01-08 00:00:00,Yes
22278,,No,Destructo99,1222,2018-02-19 00:00:00,Yes
19996,,No,smokemonster,1459,2016-10-12 00:00:00,Yes
19998,,No,smokemonster,1457,2016-10-12 00:00:00,Yes
19997,,No,smokemonster,1457,2016-10-12 00:00:00,Yes
13633,,No,dewomper,689,2015-05-12 00:00:00,Yes
13586,,No,RianLivre2099,280,2015-05-09 00:00:00,Yes
13163,,Yes,pandas,571,2015-04-12 00:00:00,Yes
10538,,Yes,retrogamer343,685,2014-12-01 00:00:00,Yes
10088,,Yes,MushroomKnight,464,2014-11-14 00:00:00,Yes
9436,,No,FdnSL,554,2014-10-20 00:00:00,Yes
8675,,No,Lurker,223,2014-09-20 00:00:00,Yes
8674,,No,Lurker,212,2014-09-20 00:00:00,Yes
8673,,No,Lurker,606,2014-09-20 00:00:00,Yes
