CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
2912,0,1,iznogud,508,2012-01-23 00:00:00,Yes
2673,0,1,Blackuser,559,2011-11-03 00:00:00,Yes
26010,,0,Zaikrot,971,2022-12-10 00:00:00,Yes
26011,,0,Zaikrot,971,2022-12-10 00:00:00,Yes
26012,,0,Zaikrot,997,2022-12-10 00:00:00,Yes
26013,,0,Zaikrot,997,2022-12-10 00:00:00,Yes
25950,,0,Logan1109,655,2022-11-15 00:00:00,Yes
23177,,0,angel2003,650,2018-12-18 00:00:00,Yes
22184,,0,unleashed88,553,2018-02-06 00:00:00,Yes
21404,,1,luiz123456789,559,2017-08-18 00:00:00,Yes
20661,,1,Marketplace,303,2017-01-02 00:00:00,Yes
18600,,0,Joseadilson,156,2016-02-04 00:00:00,Yes
17534,,0,gorrolana73,260,2015-12-27 00:00:00,Yes
11734,,0,alice989,134,2015-01-24 00:00:00,Yes
11735,,0,alice989,134,2015-01-24 00:00:00,Yes
9987,,0,mostwantedzetaRK,1541,2014-11-12 00:00:00,Yes
