CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
1376,0,1,Memetzegamer,122,2011-03-19 00:00:00,Yes
27463,,1,ShyloNura,715,2024-03-23 00:00:00,Yes
21400,,0,zabbaz,902,2017-08-17 00:00:00,Yes
19745,,1,smokemonster,1413,2016-09-15 00:00:00,Yes
13646,,0,dewomper,787,2015-05-12 00:00:00,Yes
12119,,0,Lurker,290,2015-01-29 00:00:00,Yes
12120,,0,Lurker,340,2015-01-29 00:00:00,Yes
12121,,0,Lurker,347,2015-01-29 00:00:00,Yes
12122,,0,Lurker,318,2015-01-29 00:00:00,Yes
9672,,0,Sisee,990,2014-11-05 00:00:00,Yes
7067,,0,Lurker,517,2014-07-14 00:00:00,Yes
