CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
6516,5,No,jason7b7,528,2014-03-24 00:00:00,Yes
4741,5,No,JMCDS45,520,2013-02-28 00:00:00,Yes
3015,5,Yes,mtlman702,387,2012-03-09 00:00:00,Yes
6091,2,No,ZEAtol,244,2013-11-23 00:00:00,Yes
3012,2,Yes,sinclairzx82,492,2012-03-07 00:00:00,Yes
3010,2,No,Bestrafer,452,2012-03-06 00:00:00,Yes
25879,,No,Logan1109,586,2022-11-01 00:00:00,Yes
25520,,No,Sisee,951,2022-07-05 00:00:00,Yes
24911,,No,Zaikrot,703,2021-06-25 00:00:00,Yes
23866,,No,BroBas00,1018,2020-02-15 00:00:00,Yes
22230,,No,linewalker90,263,2018-02-19 00:00:00,Yes
21254,,No,dykamo,199,2017-06-22 00:00:00,Yes
21252,,No,dykamo,480,2017-06-21 00:00:00,Yes
14049,,No,RianLivre2099,234,2015-06-05 00:00:00,Yes
14050,,No,RianLivre2099,276,2015-06-05 00:00:00,Yes
13912,,No,Alex17rus,1142,2015-05-25 00:00:00,Yes
11812,,No,alice989,143,2015-01-24 00:00:00,Yes
11393,,No,QuattroGam3r,212,2015-01-11 00:00:00,Yes
10756,,No,[kor]-zard-,543,2014-12-14 00:00:00,Yes
8893,,No,Lurker,539,2014-09-23 00:00:00,Yes
8894,,No,Lurker,419,2014-09-23 00:00:00,Yes
8901,,No,Lurker,571,2014-09-23 00:00:00,Yes
8900,,No,Lurker,486,2014-09-23 00:00:00,Yes
8899,,No,Lurker,455,2014-09-23 00:00:00,Yes
8898,,No,Lurker,143,2014-09-23 00:00:00,Yes
8897,,No,Lurker,532,2014-09-23 00:00:00,Yes
8896,,No,Lurker,485,2014-09-23 00:00:00,Yes
8895,,No,Lurker,628,2014-09-23 00:00:00,Yes
