CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
4559,5,0,Why5o5erious,575,2013-01-20 00:00:00,Yes
49,5,1,JQE,507,2011-02-16 00:00:00,Yes
5611,4,1,josephguz,149,2013-09-01 00:00:00,Yes
4078,4,1,Speed_ZGZ,477,2012-10-29 00:00:00,Yes
4084,3,1,nicob982,130,2012-10-29 00:00:00,Yes
4413,0,0,CzarAlexei,125,2012-12-08 00:00:00,Yes
27894,,1,IChoseRapture95,518,2024-10-20 00:00:00,Yes
27799,,0,ghost9526,830,2024-09-18 00:00:00,Yes
27519,,0,Frankarino,1067,2024-05-08 00:00:00,Yes
25603,,0,Logan1109,515,2022-09-15 00:00:00,Yes
25001,,0,DrTypheus,158,2021-08-17 00:00:00,Yes
24930,,1,Bahi.exe,191,2021-07-02 00:00:00,Yes
23569,,1,MushroomKnight,480,2019-07-31 00:00:00,Yes
21243,,0,Level_UP,1065,2017-06-17 00:00:00,Yes
21231,,0,tallaito,698,2017-06-09 00:00:00,Yes
21184,,0,Luy09,547,2017-06-07 00:00:00,Yes
20486,,1,Marketplace,271,2016-12-11 00:00:00,Yes
18565,,0,Hecate,848,2016-01-26 00:00:00,Yes
18476,,0,Hecate,837,2016-01-12 00:00:00,Yes
18461,,0,Hecate,511,2016-01-09 00:00:00,Yes
13800,,0,Lurker,215,2015-05-17 00:00:00,Yes
13799,,0,Lurker,200,2015-05-17 00:00:00,Yes
12874,,0,blaeker18,284,2015-03-16 00:00:00,Yes
12821,,1,j4g01812,247,2015-03-11 00:00:00,Yes
12512,,0,kulurak,1191,2015-02-20 00:00:00,Yes
11635,,0,alice989,116,2015-01-23 00:00:00,Yes
11485,,1,PorterRico,507,2015-01-15 00:00:00,Yes
9688,,0,QuattroGam3r,545,2014-11-06 00:00:00,Yes
8103,,0,Lurker,468,2014-09-10 00:00:00,Yes
8120,,0,Lurker,495,2014-09-10 00:00:00,Yes
8102,,0,Lurker,470,2014-09-10 00:00:00,Yes
8104,,0,Lurker,715,2014-09-10 00:00:00,Yes
8105,,0,Lurker,427,2014-09-10 00:00:00,Yes
8106,,0,Lurker,533,2014-09-10 00:00:00,Yes
8107,,0,Lurker,518,2014-09-10 00:00:00,Yes
8108,,0,Lurker,413,2014-09-10 00:00:00,Yes
8109,,0,Lurker,365,2014-09-10 00:00:00,Yes
8110,,0,Lurker,538,2014-09-10 00:00:00,Yes
8111,,0,Lurker,529,2014-09-10 00:00:00,Yes
8112,,0,Lurker,479,2014-09-10 00:00:00,Yes
8113,,0,Lurker,445,2014-09-10 00:00:00,Yes
8114,,0,Lurker,395,2014-09-10 00:00:00,Yes
8115,,0,Lurker,484,2014-09-10 00:00:00,Yes
8116,,0,Lurker,551,2014-09-10 00:00:00,Yes
8117,,0,Lurker,465,2014-09-10 00:00:00,Yes
8118,,0,Lurker,614,2014-09-10 00:00:00,Yes
8119,,0,Lurker,598,2014-09-10 00:00:00,Yes
8121,,0,Lurker,651,2014-09-10 00:00:00,Yes
7752,,1,Ignaxio Herrera,245,2014-08-24 00:00:00,Yes
