CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
3002,5,No,nalim2000,430,2012-03-03 00:00:00,Yes
4186,0,No,mabik,590,2012-11-08 00:00:00,Yes
26275,,No,Sardaukar,1006,2023-02-03 00:00:00,Yes
26207,,No,Logan1109,589,2023-01-27 00:00:00,Yes
24351,,No,ggss15,313,2021-01-03 00:00:00,Yes
22333,,No,linewalker90,313,2018-02-20 00:00:00,Yes
15370,,No,RGSPro,904,2015-11-05 00:00:00,Yes
15354,,No,funkuzo,633,2015-11-04 00:00:00,Yes
13911,,No,Alex17rus,1256,2015-05-25 00:00:00,Yes
10571,,No,retrogamer343,578,2014-12-02 00:00:00,Yes
10474,,No,Kehuty,1165,2014-11-27 00:00:00,Yes
