CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5852,5,No,RobertBolvari,250,2013-10-12 00:00:00,Yes
4195,5,No,mabik,525,2012-11-09 00:00:00,Yes
3900,4,No,fuzzak,129,2012-10-07 00:00:00,Yes
3929,2,No,TomasLacerda,551,2012-10-11 00:00:00,Yes
26592,,Yes,Xbox-Ultimate,564,2023-07-18 00:00:00,Yes
25733,,No,Logan1109,680,2022-09-15 00:00:00,Yes
24673,,Yes,MushroomKnight,550,2021-05-29 00:00:00,Yes
18536,,Yes,j4g018,704,2016-01-22 00:00:00,Yes
15335,,No,funkuzo,455,2015-11-04 00:00:00,Yes
15188,,No,RGSPro,941,2015-10-26 00:00:00,Yes
11723,,No,alice989,140,2015-01-24 00:00:00,Yes
9805,,No,Sisee,1048,2014-11-08 00:00:00,Yes
9181,,No,FdnSL,480,2014-10-06 00:00:00,Yes
8760,,No,Lurker,427,2014-09-20 00:00:00,Yes
8761,,No,Lurker,510,2014-09-20 00:00:00,Yes
