CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
6494,5,0,dimas008,259,2014-03-19 00:00:00,Yes
6211,5,0,DiegoC,342,2013-12-28 00:00:00,Yes
5996,5,1,evandro,28,2013-10-30 00:00:00,Yes
6859,0,0,igor2012,292,2014-06-19 00:00:00,Yes
6058,0,0,tuenny12,561,2013-11-17 00:00:00,Yes
15022,,0,stephd30,560,2015-10-08 00:00:00,Yes
15007,,0,stephd30,560,2015-10-07 00:00:00,Yes
14227,,0,nous,367,2015-06-26 00:00:00,Yes
13496,,0,nick920014,1015,2015-05-04 00:00:00,Yes
13458,,0,nick920014,939,2015-05-01 00:00:00,Yes
11957,,0,alice989,144,2015-01-25 00:00:00,Yes
11825,,0,alice989,144,2015-01-24 00:00:00,Yes
10896,,0,tallaito,766,2014-12-20 00:00:00,Yes
10897,,0,tallaito,637,2014-12-20 00:00:00,Yes
10898,,0,tallaito,437,2014-12-20 00:00:00,Yes
