CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5892,5,No,RobertBolvari,300,2013-10-18 00:00:00,Yes
3469,5,No,megakuko,117,2012-06-08 00:00:00,Yes
26152,,Yes,blzzs,107,2023-01-10 00:00:00,Yes
22171,,No,akatsuki-ghost,258,2018-02-06 00:00:00,Yes
18905,,No,malim,1136,2016-02-27 00:00:00,Yes
13772,,No,dewomper,814,2015-05-16 00:00:00,Yes
13606,,No,dewomper,502,2015-05-11 00:00:00,Yes
13488,,No,Lionhart0,803,2015-05-03 00:00:00,Yes
11719,,No,alice989,127,2015-01-24 00:00:00,Yes
10220,,No,amer4747,1223,2014-11-17 00:00:00,Yes
9179,,No,FdnSL,520,2014-10-06 00:00:00,Yes
8739,,No,Lurker,192,2014-09-20 00:00:00,Yes
8741,,No,Lurker,542,2014-09-20 00:00:00,Yes
8742,,No,Lurker,586,2014-09-20 00:00:00,Yes
8743,,No,Lurker,590,2014-09-20 00:00:00,Yes
8744,,No,Lurker,718,2014-09-20 00:00:00,Yes
8745,,No,Lurker,600,2014-09-20 00:00:00,Yes
8746,,No,Lurker,549,2014-09-20 00:00:00,Yes
8738,,No,Lurker,491,2014-09-20 00:00:00,Yes
