CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
2716,4,1,FranciscoXz,285,2011-11-23 00:00:00,Yes
2004,3,0,Razkar,192,2011-05-20 00:00:00,Yes
25999,,0,Logan1109,504,2022-12-10 00:00:00,Yes
23257,,1,Agamaster,1018,2019-01-10 00:00:00,Yes
22467,,0,goldfishtiger,476,2018-04-29 00:00:00,Yes
14672,,0,orenyellow,365,2015-08-31 00:00:00,Yes
13980,,0,Nellie Wilson,794,2015-05-30 00:00:00,Yes
13893,,0,RianLivre2099,292,2015-05-24 00:00:00,Yes
13607,,0,dewomper,568,2015-05-11 00:00:00,Yes
12985,,1,j4g01812,243,2015-03-26 00:00:00,Yes
12318,,0,pesxdz,890,2015-02-09 00:00:00,Yes
10228,,0,amer4747,1127,2014-11-17 00:00:00,Yes
9510,,0,kulurak,1219,2014-10-26 00:00:00,Yes
9276,,0,Lurker,576,2014-10-12 00:00:00,Yes
9277,,0,Lurker,577,2014-10-12 00:00:00,Yes
