CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
26782,,No,GastorYT,251,2023-10-15 00:00:00,Yes
26781,,No,GastorYT,265,2023-10-15 00:00:00,Yes
25709,,No,Logan1109,501,2022-09-15 00:00:00,Yes
25708,,No,Logan1109,623,2022-09-15 00:00:00,Yes
23151,,No,berraki,526,2018-12-03 00:00:00,Yes
23150,,No,berraki,666,2018-12-03 00:00:00,Yes
22928,,Yes,DBZMASTER1,526,2018-08-09 00:00:00,Yes
22920,,No,AM1,352,2018-08-05 00:00:00,Yes
22900,,No,AM1,1052,2018-08-02 00:00:00,Yes
22898,,No,AM1,1301,2018-08-02 00:00:00,Yes
22611,,No,Kieksik,848,2018-06-05 00:00:00,Yes
22560,,No,MuTbka,1088,2018-05-20 00:00:00,Yes
22437,,No,Fede14,848,2018-04-24 00:00:00,Yes
22368,,Yes,x-zero,1127,2018-03-16 00:00:00,Yes
22213,,No,juf3r0,932,2018-02-18 00:00:00,Yes
22165,,No,unleashed88,178,2018-02-05 00:00:00,Yes
22125,,Yes,Marketplace,1301,2018-01-25 00:00:00,Yes
21976,,No,Nolram07,352,2017-12-22 00:00:00,Yes
21824,,No,mastergun,972,2017-10-30 00:00:00,Yes
21819,,No,JimmyX,758,2017-10-30 00:00:00,Yes
21764,,Yes,markkjir,929,2017-10-09 00:00:00,Yes
21755,,No,Mohamed Ahmed A,497,2017-10-05 00:00:00,Yes
21741,,No,MoBy41,972,2017-10-02 00:00:00,Yes
21732,,No,pepexbox360full,953,2017-10-02 00:00:00,Yes
21715,,No,sebastlan,569,2017-10-01 00:00:00,Yes
21717,,No,pepexbox360full,953,2017-10-01 00:00:00,Yes
21714,,Yes,Jhdeez,848,2017-09-30 00:00:00,Yes
21712,,No,joeblack,218,2017-09-30 00:00:00,Yes
21707,,No,DarkraiTN15,735,2017-09-30 00:00:00,Yes
21705,,No,DarkraiTN15,738,2017-09-30 00:00:00,Yes
21693,,No,SNAKE_8,1102,2017-09-29 00:00:00,Yes
21682,,No,djkenny1014,561,2017-09-29 00:00:00,Yes
21676,,No,Miha2002,243,2017-09-29 00:00:00,Yes
21669,,No,luisdarisa,429,2017-09-29 00:00:00,Yes
21642,,Yes,x-zero,1127,2017-09-28 00:00:00,Yes
