CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
4809,0,0,andbart,829,2013-03-15 00:00:00,Yes
28024,,0,mzhilyn ,562,2024-12-04 00:00:00,Yes
25825,,0,DarthRyuu,1304,2022-10-07 00:00:00,Yes
25339,,1,RefosLastKnight,339,2022-04-18 00:00:00,Yes
23852,,0,DarthRyuu,1304,2020-01-31 00:00:00,Yes
23140,,0,lelm83,829,2018-11-14 00:00:00,Yes
19407,,0,smokemonster,1415,2016-06-30 00:00:00,Yes
19408,,0,smokemonster,1376,2016-06-30 00:00:00,Yes
17739,,0,Casperr,389,2016-01-01 00:00:00,Yes
14359,,1,Camilleons,451,2015-07-17 00:00:00,Yes
12722,,0,Destructo99,1111,2015-03-02 00:00:00,Yes
10166,,0,Sisee,1084,2014-11-16 00:00:00,Yes
