CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
27110,,0,GermanTron,764,2023-12-06 00:00:00,Yes
23399,,0,Danhanado,443,2019-03-27 00:00:00,Yes
18169,,0,Casperr,343,2016-01-03 00:00:00,Yes
13515,,0,Sisee,729,2015-05-06 00:00:00,Yes
12053,,0,QuattroGam3r,589,2015-01-28 00:00:00,Yes
11963,,0,alice989,132,2015-01-25 00:00:00,Yes
11920,,0,alice989,132,2015-01-24 00:00:00,Yes
11411,,0,QuattroGam3r,589,2015-01-11 00:00:00,Yes
9014,,0,MRVINI,263,2014-09-29 00:00:00,Yes
7868,,0,QuattroGam3r,156,2014-08-31 00:00:00,Yes
