CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5434,5,No,slwizard,572,2013-07-15 00:00:00,Yes
5200,5,No,xertyu,166,2013-05-31 00:00:00,Yes
5548,4,No,alex1501,563,2013-08-22 00:00:00,Yes
5103,4,No,gargoyle67,508,2013-05-19 00:00:00,Yes
5289,0,Yes,mynameisRAIN,502,2013-06-15 00:00:00,Yes
26989,,No,GermanTron,761,2023-12-04 00:00:00,Yes
25453,,No,Zaikrot,874,2022-06-05 00:00:00,Yes
23491,,No,MushroomKnight,575,2019-06-14 00:00:00,Yes
15376,,No,PIETKApl,618,2015-11-05 00:00:00,Yes
15377,,No,PIETKApl,614,2015-11-05 00:00:00,Yes
13465,,No,Sisee,1041,2015-05-02 00:00:00,Yes
13316,,No,Lionhart0,953,2015-04-23 00:00:00,Yes
12960,,No,RianLivre2099,265,2015-03-23 00:00:00,Yes
11842,,No,alice989,128,2015-01-24 00:00:00,Yes
9862,,No,gorrolana73,243,2014-11-09 00:00:00,Yes
8840,,No,Lurker,593,2014-09-21 00:00:00,Yes
8842,,No,Lurker,523,2014-09-21 00:00:00,Yes
8839,,No,Lurker,449,2014-09-21 00:00:00,Yes
