CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
4380,5,Yes,Speed_ZGZ,550,2012-12-03 00:00:00,Yes
547,5,Yes,JPizzle,619,2011-02-22 00:00:00,Yes
3681,4,No,GiFrey00,330,2012-08-24 00:00:00,Yes
546,4,Yes,JPizzle,535,2011-02-22 00:00:00,Yes
1088,2,No,TraJiK,528,2011-03-07 00:00:00,Yes
5555,0,No,alex1501,764,2013-08-22 00:00:00,Yes
27933,,Yes,IChoseRapture95,516,2024-10-20 00:00:00,Yes
27932,,Yes,IChoseRapture95,518,2024-10-20 00:00:00,Yes
27931,,Yes,IChoseRapture95,531,2024-10-20 00:00:00,Yes
27146,,No,xDOUBLExxCLUTCHx,954,2023-12-11 00:00:00,Yes
26981,,No,GermanTron,676,2023-12-04 00:00:00,Yes
26519,,No,Isake,1096,2023-05-30 00:00:00,Yes
26345,,No,ValteMCPE1,1026,2023-04-04 00:00:00,Yes
26344,,No,ValteMCPE1,1011,2023-04-04 00:00:00,Yes
25865,,No,Logan1109,627,2022-11-01 00:00:00,Yes
25442,,No,Zaikrot,877,2022-05-30 00:00:00,Yes
25355,,No,RefosLastKnight,322,2022-04-22 00:00:00,Yes
25229,,No,LogicalXero,1015,2022-01-24 00:00:00,Yes
24516,,No,EzWaY,453,2021-03-23 00:00:00,Yes
23871,,No,BroBas00,929,2020-02-15 00:00:00,Yes
23605,,Yes,MushroomKnight,662,2019-07-31 00:00:00,Yes
23268,,Yes,Agamaster,1181,2019-01-10 00:00:00,Yes
20905,,Yes,stojke,550,2017-03-14 00:00:00,Yes
20174,,No,smokemonster,1249,2016-10-23 00:00:00,Yes
20173,,No,smokemonster,913,2016-10-23 00:00:00,Yes
19470,,No,mueller,619,2016-07-18 00:00:00,Yes
19050,,Yes,mueller,550,2016-03-29 00:00:00,Yes
19048,,Yes,mueller,619,2016-03-29 00:00:00,Yes
19040,,No,mueller,619,2016-03-28 00:00:00,Yes
15352,,No,funkuzo,546,2015-11-04 00:00:00,Yes
15254,,No,linewalker90,326,2015-10-30 00:00:00,Yes
14131,,No,gore,307,2015-06-16 00:00:00,Yes
13564,,No,Lionhart0,825,2015-05-09 00:00:00,Yes
13541,,No,RianLivre2099,267,2015-05-08 00:00:00,Yes
11836,,No,alice989,158,2015-01-24 00:00:00,Yes
11835,,No,alice989,126,2015-01-24 00:00:00,Yes
10542,,Yes,retrogamer343,712,2014-12-01 00:00:00,Yes
10073,,No,MushroomKnight,326,2014-11-14 00:00:00,Yes
9175,,No,FdnSL,548,2014-10-06 00:00:00,Yes
9137,,No,Rebellion,545,2014-10-05 00:00:00,Yes
8813,,No,Lurker,239,2014-09-21 00:00:00,Yes
8815,,No,Lurker,613,2014-09-21 00:00:00,Yes
8814,,No,Lurker,554,2014-09-21 00:00:00,Yes
8816,,No,Lurker,722,2014-09-21 00:00:00,Yes
8819,,No,Lurker,450,2014-09-21 00:00:00,Yes
8818,,No,Lurker,212,2014-09-21 00:00:00,Yes
8817,,No,Lurker,222,2014-09-21 00:00:00,Yes
