CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
25368,,Yes,xHAXIMILLIONxx,1208,2022-04-27 00:00:00,Yes
18820,,Yes,Joseadilson,1425,2016-02-08 00:00:00,Yes
14859,,No,DR3AMMA5TER,894,2015-09-14 00:00:00,Yes
14834,,No,sirlindqvist,166,2015-09-13 00:00:00,Yes
14175,,No,Sisee,1057,2015-06-22 00:00:00,Yes
14097,,No,kulurak,1127,2015-06-14 00:00:00,Yes
14082,,No,kulurak,601,2015-06-12 00:00:00,Yes
14084,,No,bienv1,602,2015-06-12 00:00:00,Yes
14080,,Yes,alex1501,984,2015-06-11 00:00:00,Yes
14081,,No,GSV,1023,2015-06-11 00:00:00,Yes
