CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
6794,3,1,imEffected,254,2014-05-31 00:00:00,Yes
6793,3,0,feikdaniel,550,2014-05-31 00:00:00,Yes
6778,0,1,blackboxxer,414,2014-05-28 00:00:00,Yes
6745,0,1,aragaoPT,330,2014-05-23 00:00:00,Yes
6732,0,0,fuzzak,172,2014-05-21 00:00:00,Yes
27012,,0,GermanTron,798,2023-12-04 00:00:00,Yes
25888,,0,Logan1109,478,2022-11-01 00:00:00,Yes
23280,,1,Agamaster,1148,2019-01-10 00:00:00,Yes
21248,,1,Johnbit,810,2017-06-18 00:00:00,Yes
21246,,0,Johnbit,810,2017-06-18 00:00:00,Yes
19727,,0,morkel,254,2016-09-11 00:00:00,Yes
15394,,0,PIETKApl,448,2015-11-05 00:00:00,Yes
15393,,0,PIETKApl,422,2015-11-05 00:00:00,Yes
14478,,1,Charry,947,2015-08-03 00:00:00,Yes
14168,,0,nous,379,2015-06-21 00:00:00,Yes
14139,,0,gore,247,2015-06-16 00:00:00,Yes
14140,,0,gore,327,2015-06-16 00:00:00,Yes
14028,,0,sha8lin,200,2015-06-01 00:00:00,Yes
13608,,0,dewomper,721,2015-05-11 00:00:00,Yes
13507,,0,Lionhart0,891,2015-05-06 00:00:00,Yes
12580,,0,RianLivre2099,223,2015-02-24 00:00:00,Yes
12484,,0,MushroomKnight,551,2015-02-16 00:00:00,Yes
11827,,0,alice989,130,2015-01-24 00:00:00,Yes
9515,,0,kulurak,986,2014-10-26 00:00:00,Yes
8461,,0,Lurker,202,2014-09-16 00:00:00,Yes
8467,,0,Lurker,233,2014-09-16 00:00:00,Yes
8466,,0,Lurker,236,2014-09-16 00:00:00,Yes
8465,,0,Lurker,179,2014-09-16 00:00:00,Yes
8464,,0,Lurker,219,2014-09-16 00:00:00,Yes
8463,,0,Lurker,192,2014-09-16 00:00:00,Yes
8462,,0,Lurker,224,2014-09-16 00:00:00,Yes
8460,,0,Lurker,243,2014-09-16 00:00:00,Yes
7769,,1,Ignaxio Herrera,1583,2014-08-24 00:00:00,Yes
