CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
27085,,0,GermanTron,833,2023-12-06 00:00:00,Yes
26329,,0,flavitcho,348,2023-03-19 00:00:00,Yes
23867,,0,BroBas00,1065,2020-02-15 00:00:00,Yes
23593,,1,MushroomKnight,765,2019-07-31 00:00:00,Yes
21874,,0,MoBy41,929,2017-11-12 00:00:00,Yes
20637,,0,Casperr,384,2016-12-27 00:00:00,Yes
19674,,0,Sakitoshi,1235,2016-08-19 00:00:00,Yes
19671,,0,xxXDangoXxx,356,2016-08-18 00:00:00,Yes
19393,,0,SAMUELORD,710,2016-06-27 00:00:00,Yes
19387,,0,mtrmestre,1156,2016-06-27 00:00:00,Yes
19388,,0,ks303,902,2016-06-27 00:00:00,Yes
19389,,0,SAMUELORD,710,2016-06-27 00:00:00,Yes
19390,,0,SAMUELORD,538,2016-06-27 00:00:00,Yes
19391,,0,SAMUELORD,604,2016-06-27 00:00:00,Yes
19392,,0,SAMUELORD,579,2016-06-27 00:00:00,Yes
19380,,0,xxXDangoXxx,295,2016-06-26 00:00:00,Yes
19383,,0,mtrmestre,1156,2016-06-26 00:00:00,Yes
19382,,0,mudeariesmex,975,2016-06-26 00:00:00,Yes
19379,,0,xxXDangoXxx,295,2016-06-25 00:00:00,Yes
19375,,0,r.gomes.1985,1039,2016-06-25 00:00:00,Yes
19374,,0,Hangyodon,886,2016-06-25 00:00:00,Yes
19363,,0,lucagil,789,2016-06-24 00:00:00,Yes
19364,,0,Hangyodon,886,2016-06-24 00:00:00,Yes
19365,,0,mtrmestre,1156,2016-06-24 00:00:00,Yes
19372,,0,farkas666,295,2016-06-24 00:00:00,Yes
19373,,0,crisds,1039,2016-06-24 00:00:00,Yes
19362,,0,Hangyodon,882,2016-06-23 00:00:00,Yes
19361,,0,BreykellGm3,975,2016-06-23 00:00:00,Yes
19360,,0,rubensyama2014,1039,2016-06-23 00:00:00,Yes
19359,,0,mudeariesmex,975,2016-06-23 00:00:00,Yes
19357,,0,rubensyama2014,1039,2016-06-23 00:00:00,Yes
19356,,0,SNAKE_8,1132,2016-06-23 00:00:00,Yes
19355,,0,linewalker90,325,2016-06-23 00:00:00,Yes
19353,,0,leonbert69,975,2016-06-23 00:00:00,Yes
19350,,0,Miha2002,331,2016-06-21 00:00:00,Yes
