CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5377,0,Yes,Davide7x,325,2013-06-30 00:00:00,Yes
5379,0,Yes,Davide7x,349,2013-06-30 00:00:00,Yes
2101,0,No,zOmBiEfReAkEr,240,2011-06-26 00:00:00,Yes
727,0,Yes,TraJiK,112,2011-02-25 00:00:00,Yes
27034,,No,GermanTron,801,2023-12-06 00:00:00,Yes
26697,,No,LanceJtag,296,2023-08-25 00:00:00,Yes
26203,,No,RefosLastKnight,188,2023-01-25 00:00:00,Yes
25385,,No,Logan1109,840,2022-05-05 00:00:00,Yes
24970,,No,Luy09,649,2021-07-29 00:00:00,Yes
24655,,Yes,MushroomKnight,616,2021-05-29 00:00:00,Yes
23967,,No,Juancho3200,470,2020-06-09 00:00:00,Yes
23578,,Yes,MushroomKnight,664,2019-07-31 00:00:00,Yes
23541,,No,MoBy41,936,2019-07-11 00:00:00,Yes
23475,,No,MushroomKnight,664,2019-06-14 00:00:00,Yes
22381,,No,muv1k,258,2018-03-22 00:00:00,Yes
22146,,No,omillar04,96,2018-02-03 00:00:00,Yes
21006,,No,Junkid22,96,2017-04-25 00:00:00,Yes
19785,,No,kepaic,350,2016-09-20 00:00:00,Yes
17688,,No,Casperr,361,2016-01-01 00:00:00,Yes
15062,,No,MushroomKnight,777,2015-10-16 00:00:00,Yes
13330,,No,RianLivre2099,288,2015-04-24 00:00:00,Yes
13146,,No,s3RG3y06,796,2015-04-12 00:00:00,Yes
12704,,No,projektHAZE,311,2015-03-02 00:00:00,Yes
12351,,No,MushroomKnight,365,2015-02-10 00:00:00,Yes
12320,,No,Lurker,412,2015-02-09 00:00:00,Yes
12322,,No,Lurker,421,2015-02-09 00:00:00,Yes
12321,,No,Lurker,435,2015-02-09 00:00:00,Yes
10046,,No,Goderk,386,2014-11-13 00:00:00,Yes
10011,,No,Goderk,390,2014-11-12 00:00:00,Yes
9395,,No,FdnSL,415,2014-10-19 00:00:00,Yes
9154,,No,FdnSL,416,2014-10-06 00:00:00,Yes
9123,,No,Rebellion,375,2014-10-05 00:00:00,Yes
7279,,No,Lurker,300,2014-07-24 00:00:00,Yes
