CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
4192,5,No,mabik,261,2012-11-08 00:00:00,Yes
3717,4,Yes,Titto,325,2012-09-06 00:00:00,Yes
5592,0,No,eraser02,522,2013-08-29 00:00:00,Yes
27755,,No,Nippur,273,2024-09-10 00:00:00,Yes
26276,,No,Sardaukar,1062,2023-02-03 00:00:00,Yes
22545,,No,HatefulGrinder,1370,2018-05-19 00:00:00,Yes
19663,,No,bhattibrothers8,167,2016-08-15 00:00:00,Yes
18940,,No,Lurker,647,2016-03-11 00:00:00,Yes
14043,,No,Alex17rus,1067,2015-06-02 00:00:00,Yes
13958,,No,Lionhart0,1024,2015-05-28 00:00:00,Yes
13941,,No,Alex17rus,1020,2015-05-27 00:00:00,Yes
10473,,No,Kehuty,1120,2014-11-27 00:00:00,Yes
