CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5071,5,0,italianjob,242,2013-05-13 00:00:00,Yes
26957,,0,GermanTron,939,2023-12-04 00:00:00,Yes
25447,,0,Zaikrot,886,2022-05-30 00:00:00,Yes
23772,,0,matt9,874,2019-12-23 00:00:00,Yes
22183,,0,akatsuki-ghost,1008,2018-02-06 00:00:00,Yes
22074,,0,akatsuki-ghost,1003,2018-01-16 00:00:00,Yes
22071,,0,akatsuki-ghost,299,2018-01-16 00:00:00,Yes
21384,,0,akatsuki-ghost,1014,2017-08-10 00:00:00,Yes
18848,,1,Joseadilson,242,2016-02-10 00:00:00,Yes
18505,,1,j4g018,640,2016-01-18 00:00:00,Yes
13305,,0,Lionhart0,925,2015-04-22 00:00:00,Yes
11818,,0,alice989,188,2015-01-24 00:00:00,Yes
11221,,0,QuattroGam3r,223,2015-01-04 00:00:00,Yes
10691,,0,retrogamer343,609,2014-12-09 00:00:00,Yes
9504,,0,kulurak,1229,2014-10-26 00:00:00,Yes
8870,,0,Lurker,672,2014-09-23 00:00:00,Yes
8869,,0,Lurker,545,2014-09-23 00:00:00,Yes
8868,,0,Lurker,508,2014-09-23 00:00:00,Yes
