CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
27789,,0,Nippur,269,2024-09-11 00:00:00,Yes
25563,,0,Biu Santos,868,2022-08-08 00:00:00,Yes
25545,,0,Biu Santos,868,2022-07-21 00:00:00,Yes
24709,,0,Daniel Oliveira,218,2021-06-02 00:00:00,Yes
24496,,0,Lost99,724,2021-03-10 00:00:00,Yes
23795,,0,jamalwasim,846,2020-01-17 00:00:00,Yes
23201,,0,Jcie,578,2018-12-29 00:00:00,Yes
23166,,0,angel2003,152,2018-12-18 00:00:00,Yes
21444,,1,encancer,229,2017-09-11 00:00:00,Yes
21388,,0,zaikoans121400,578,2017-08-11 00:00:00,Yes
21317,,0,x-zero,511,2017-07-11 00:00:00,Yes
21316,,0,alexbs,1175,2017-07-10 00:00:00,Yes
21297,,0,x-zero,1175,2017-07-05 00:00:00,Yes
21250,,1,archivoanime97,280,2017-06-20 00:00:00,Yes
21181,,0,Luy09,405,2017-06-06 00:00:00,Yes
20475,,1,mantisjr2017,280,2016-12-11 00:00:00,Yes
20232,,0,Millet2804,221,2016-11-04 00:00:00,Yes
20229,,0,69davimz,965,2016-11-02 00:00:00,Yes
20221,,0,69davimz,893,2016-11-01 00:00:00,Yes
20200,,0,Angel877,307,2016-10-29 00:00:00,Yes
20206,,0,Angel877,291,2016-10-29 00:00:00,Yes
20205,,0,Angel877,268,2016-10-29 00:00:00,Yes
20203,,0,Angel877,222,2016-10-29 00:00:00,Yes
20180,,0,gperdiz,818,2016-10-25 00:00:00,Yes
20179,,0,gperdiz,818,2016-10-25 00:00:00,Yes
19946,,0,Bryanfp94,1029,2016-10-07 00:00:00,Yes
19945,,0,Bryanfp94,1029,2016-10-07 00:00:00,Yes
19939,,0,eldani64,479,2016-10-06 00:00:00,Yes
19938,,0,eldani64,479,2016-10-06 00:00:00,Yes
19918,,0,SYLARX91,461,2016-10-04 00:00:00,Yes
19897,,0,Pretotipo11,216,2016-09-30 00:00:00,Yes
19887,,0,Millet2804,216,2016-09-28 00:00:00,Yes
19863,,1,Millet2804,582,2016-09-26 00:00:00,Yes
19870,,0,Millet2804,216,2016-09-26 00:00:00,Yes
19861,,0,arijit.podder,1116,2016-09-26 00:00:00,Yes
19876,,0,Millet2804,216,2016-09-26 00:00:00,Yes
19859,,0,Millet2804,1007,2016-09-25 00:00:00,Yes
19817,,0,arijit.podder,1116,2016-09-23 00:00:00,Yes
19726,,0,m030ca26arm,1182,2016-09-11 00:00:00,Yes
19718,,0,nattapol8819,879,2016-08-30 00:00:00,Yes
19717,,0,nattapol8819,1313,2016-08-30 00:00:00,Yes
19710,,0,LinkModz,190,2016-08-27 00:00:00,Yes
19700,,0,nattapol8819,833,2016-08-27 00:00:00,Yes
19696,,0,nattapol8819,833,2016-08-26 00:00:00,Yes
19692,,0,nattapol8819,705,2016-08-26 00:00:00,Yes
19684,,0,LinkModz,179,2016-08-23 00:00:00,Yes
