CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
337,2,Yes,TraJiK,589,2011-02-21 00:00:00,Yes
335,2,Yes,TraJiK,498,2011-02-21 00:00:00,Yes
26999,,No,GermanTron,827,2023-12-04 00:00:00,Yes
22265,,No,linewalker90,250,2018-02-19 00:00:00,Yes
21129,,No,onsnoot,595,2017-05-05 00:00:00,Yes
21131,,No,onsnoot,611,2017-05-05 00:00:00,Yes
21132,,No,onsnoot,1350,2017-05-05 00:00:00,Yes
19660,,No,Sakitoshi,1043,2016-08-13 00:00:00,Yes
18689,,Yes,Joseadilson,180,2016-02-07 00:00:00,Yes
13636,,No,dewomper,505,2015-05-12 00:00:00,Yes
13446,,No,RianLivre2099,239,2015-05-01 00:00:00,Yes
11863,,No,alice989,134,2015-01-24 00:00:00,Yes
11214,,No,QuattroGam3r,571,2015-01-04 00:00:00,Yes
8528,,No,Lurker,581,2014-09-18 00:00:00,Yes
8529,,No,Lurker,650,2014-09-18 00:00:00,Yes
8530,,No,Lurker,624,2014-09-18 00:00:00,Yes
8531,,No,Lurker,601,2014-09-18 00:00:00,Yes
8527,,No,Lurker,507,2014-09-18 00:00:00,Yes
