CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
6323,5,Yes,HaVliCeK,713,2014-02-08 00:00:00,Yes
6329,3,No,crashbilordlink,575,2014-02-08 00:00:00,Yes
6313,0,No,Nacho157,981,2014-02-02 00:00:00,Yes
6315,0,No,enzoerbisti,148,2014-02-02 00:00:00,Yes
27913,,Yes,IChoseRapture95,469,2024-10-20 00:00:00,Yes
24239,,No,SupershalloBoy,499,2020-10-25 00:00:00,Yes
14058,,No,RianLivre2099,411,2015-06-07 00:00:00,Yes
11748,,No,alice989,883,2015-01-24 00:00:00,Yes
9812,,No,Sisee,1015,2014-11-08 00:00:00,Yes
8379,,No,Lurker,202,2014-09-15 00:00:00,Yes
