CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
4985,4,No,JPizzle,598,2013-04-20 00:00:00,Yes
4984,0,No,JPizzle,583,2013-04-20 00:00:00,Yes
18857,,Yes,Joseadilson,160,2016-02-11 00:00:00,Yes
11709,,No,alice989,184,2015-01-24 00:00:00,Yes
10828,,No,mostwantedzetaRK,1283,2014-12-17 00:00:00,Yes
10727,,No,Lurker,359,2014-12-11 00:00:00,Yes
10728,,No,Lurker,359,2014-12-11 00:00:00,Yes
10587,,Yes,Antonditto,160,2014-12-03 00:00:00,Yes
9715,,No,QuattroGam3r,219,2014-11-06 00:00:00,Yes
8691,,No,Lurker,553,2014-09-20 00:00:00,Yes
8692,,No,Lurker,558,2014-09-20 00:00:00,Yes
