CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
25627,,No,Logan1109,618,2022-09-15 00:00:00,Yes
23568,,Yes,MushroomKnight,582,2019-07-31 00:00:00,Yes
21930,,Yes,JowBit,1204,2017-11-22 00:00:00,Yes
20455,,Yes,Marketplace,307,2016-12-09 00:00:00,Yes
19927,,No,smokemonster,1143,2016-10-05 00:00:00,Yes
19926,,No,smokemonster,1143,2016-10-05 00:00:00,Yes
18372,,No,Casperr,345,2016-01-08 00:00:00,Yes
15387,,No,PIETKApl,566,2015-11-05 00:00:00,Yes
13816,,No,Lurker,229,2015-05-17 00:00:00,Yes
13815,,No,Lurker,246,2015-05-17 00:00:00,Yes
11665,,No,alice989,130,2015-01-23 00:00:00,Yes
11243,,No,pesxdz,1023,2015-01-05 00:00:00,Yes
11105,,No,DarkSlayTeresis,1001,2015-01-01 00:00:00,Yes
10719,,No,Lurker,327,2014-12-11 00:00:00,Yes
10718,,No,Lurker,336,2014-12-11 00:00:00,Yes
10531,,No,HawkEight ,223,2014-12-01 00:00:00,Yes
10445,,No,Sisee,948,2014-11-26 00:00:00,Yes
10118,,No,MushroomKnight,431,2014-11-14 00:00:00,Yes
10053,,No,MushroomKnight,423,2014-11-13 00:00:00,Yes
9656,,Yes,pesxdz,906,2014-11-05 00:00:00,Yes
9518,,No,FdnSL,565,2014-10-26 00:00:00,Yes
