CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
6318,4,0,marcos,185,2014-02-02 00:00:00,Yes
6273,3,0,ESTE,172,2014-01-16 00:00:00,Yes
25629,,0,Logan1109,549,2022-09-15 00:00:00,Yes
23425,,0,Torygar ,277,2019-04-27 00:00:00,Yes
22415,,0,dommaxim,716,2018-04-05 00:00:00,Yes
21996,,0,tallaito,826,2017-12-31 00:00:00,Yes
21913,,0,Alex17rus,803,2017-11-18 00:00:00,Yes
21226,,0,tallaito,746,2017-06-09 00:00:00,Yes
20566,,0,seymorebutts,536,2016-12-22 00:00:00,Yes
18963,,0,Lurker,529,2016-03-11 00:00:00,Yes
18962,,0,Lurker,499,2016-03-11 00:00:00,Yes
18567,,0,Hecate,872,2016-01-26 00:00:00,Yes
18485,,0,Hecate,880,2016-01-14 00:00:00,Yes
18463,,0,Hecate,522,2016-01-09 00:00:00,Yes
17626,,0,Casperr,325,2016-01-01 00:00:00,Yes
15804,,0,kulurak,1027,2015-12-06 00:00:00,Yes
15071,,0,MushroomKnight,860,2015-10-18 00:00:00,Yes
14453,,0,Zero Klap,256,2015-07-26 00:00:00,Yes
12748,,0,bh72,833,2015-03-05 00:00:00,Yes
12608,,0,mostwantedzetaRK,919,2015-02-27 00:00:00,Yes
12193,,0,Lurker,443,2015-02-02 00:00:00,Yes
12194,,0,Lurker,499,2015-02-02 00:00:00,Yes
12195,,0,Lurker,497,2015-02-02 00:00:00,Yes
12196,,0,Lurker,526,2015-02-02 00:00:00,Yes
10911,,0,tallaito,861,2014-12-20 00:00:00,Yes
10913,,0,tallaito,814,2014-12-20 00:00:00,Yes
10912,,0,tallaito,750,2014-12-20 00:00:00,Yes
10091,,0,MushroomKnight,398,2014-11-14 00:00:00,Yes
10039,,0,Goderk,528,2014-11-13 00:00:00,Yes
9981,,0,Goderk,537,2014-11-11 00:00:00,Yes
9793,,0,Sisee,792,2014-11-08 00:00:00,Yes
9389,,0,FdnSL,393,2014-10-19 00:00:00,Yes
9150,,0,FdnSL,390,2014-10-06 00:00:00,Yes
7703,,0,Lurker,188,2014-08-22 00:00:00,Yes
7702,,0,Lurker,202,2014-08-22 00:00:00,Yes
