CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
3713,5,0,Titto,316,2012-09-04 00:00:00,Yes
3576,5,1,dakillerxd,317,2012-06-26 00:00:00,Yes
3623,4,1,Vmarcante,565,2012-07-27 00:00:00,Yes
25570,,0,RefosLastKnight,312,2022-08-16 00:00:00,Yes
25340,,0,RefosLastKnight,358,2022-04-18 00:00:00,Yes
23782,,0,matt9,825,2019-12-23 00:00:00,Yes
22873,,0,Merlin994,343,2018-07-18 00:00:00,Yes
22874,,0,Merlin994,337,2018-07-18 00:00:00,Yes
22676,,0,Merlin994,1059,2018-07-04 00:00:00,Yes
18879,,1,Joseadilson,1453,2016-02-19 00:00:00,Yes
15390,,0,PIETKApl,624,2015-11-05 00:00:00,Yes
14784,,0,Hapki80,1027,2015-09-10 00:00:00,Yes
8951,,0,Lurker,300,2014-09-25 00:00:00,Yes
8952,,0,Lurker,516,2014-09-25 00:00:00,Yes
8953,,0,Lurker,624,2014-09-25 00:00:00,Yes
8954,,0,Lurker,562,2014-09-25 00:00:00,Yes
