CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5681,5,0,italianjob,177,2013-09-13 00:00:00,Yes
5677,5,0,Brunsvikas,261,2013-09-13 00:00:00,Yes
5679,4,1,kirillkomakha13,573,2013-09-13 00:00:00,Yes
5678,4,0,pkiller,389,2013-09-13 00:00:00,Yes
6000,3,0,italianjob,229,2013-10-31 00:00:00,Yes
5809,3,0,deadlock,235,2013-10-04 00:00:00,Yes
5770,2,1,Footballer74123,394,2013-09-28 00:00:00,Yes
27925,,1,IChoseRapture95,502,2024-10-20 00:00:00,Yes
27777,,0,Nippur,315,2024-09-10 00:00:00,Yes
25947,,1,x-zero,1207,2022-11-14 00:00:00,Yes
25765,,0,Logan1109,657,2022-09-15 00:00:00,Yes
25146,,0,CH 360,1026,2021-12-24 00:00:00,Yes
24179,,0,spidergamerr,1165,2020-09-28 00:00:00,Yes
23946,,0,Blacky06,177,2020-05-17 00:00:00,Yes
23252,,1,Agamaster,1011,2019-01-10 00:00:00,Yes
23225,,1,RuloTrujillo 117,389,2019-01-04 00:00:00,Yes
23185,,0,angel2003,560,2018-12-18 00:00:00,Yes
23156,,0,Abdillah12,177,2018-12-16 00:00:00,Yes
23144,,0,rodriguesmayara,573,2018-11-20 00:00:00,Yes
22995,,1,DBZMASTER1,593,2018-09-21 00:00:00,Yes
22893,,1,AM1,389,2018-08-02 00:00:00,Yes
22894,,1,AM1,389,2018-08-02 00:00:00,Yes
22385,,0,Yors,262,2018-03-24 00:00:00,Yes
21956,,0,Kevinthepollon,828,2017-12-16 00:00:00,Yes
21611,,0,faybeyourself,563,2017-09-26 00:00:00,Yes
20950,,0,Audigier sanchez,572,2017-04-06 00:00:00,Yes
20904,,1,stojke,573,2017-03-14 00:00:00,Yes
20641,,0,xb360ld,587,2016-12-28 00:00:00,Yes
19665,,0,Dipsy,435,2016-08-15 00:00:00,Yes
19052,,0,faybeyourself,999,2016-03-30 00:00:00,Yes
19021,,1,ramooz2002,177,2016-03-22 00:00:00,Yes
18667,,1,Joseadilson,458,2016-02-06 00:00:00,Yes
18534,,0,PiNT!,2129,2016-01-22 00:00:00,Yes
17582,,0,kadry123,261,2015-12-30 00:00:00,Yes
15231,,1,Patrick1287,348,2015-10-29 00:00:00,Yes
15106,,0,faybeyourself,831,2015-10-20 00:00:00,Yes
14976,,0,KroZ2,1028,2015-09-30 00:00:00,Yes
14623,,1,fawaz123,261,2015-08-26 00:00:00,Yes
14123,,0,gore,384,2015-06-16 00:00:00,Yes
14124,,0,gore,872,2015-06-16 00:00:00,Yes
14125,,0,gore,777,2015-06-16 00:00:00,Yes
13723,,0,rfdahnaf91,303,2015-05-15 00:00:00,Yes
13609,,0,dewomper,630,2015-05-11 00:00:00,Yes
13512,,0,Lionhart0,872,2015-05-06 00:00:00,Yes
13448,,0,RianLivre2099,323,2015-05-01 00:00:00,Yes
12115,,1,HawkEight ,704,2015-01-28 00:00:00,Yes
11769,,0,alice989,147,2015-01-24 00:00:00,Yes
11611,,0,sirlindqvist,917,2015-01-22 00:00:00,Yes
11559,,0,MT2,911,2015-01-18 00:00:00,Yes
11245,,0,pesxdz,897,2015-01-05 00:00:00,Yes
10615,,0,eldani64,789,2014-12-05 00:00:00,Yes
10464,,0,amer4747,965,2014-11-27 00:00:00,Yes
10463,,0,amer4747,1179,2014-11-27 00:00:00,Yes
10219,,0,Al-Khater,448,2014-11-17 00:00:00,Yes
10082,,0,MushroomKnight,458,2014-11-14 00:00:00,Yes
9345,,0,MT2,699,2014-10-14 00:00:00,Yes
9304,,1,RrricoFernandez,1078,2014-10-12 00:00:00,Yes
9168,,0,FdnSL,574,2014-10-06 00:00:00,Yes
9129,,0,Rebellion,571,2014-10-05 00:00:00,Yes
9090,,0,FdnSL,317,2014-10-04 00:00:00,Yes
