CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
27087,,No,GermanTron,896,2023-12-06 00:00:00,Yes
23939,,No,Teuzzo1977,969,2020-05-05 00:00:00,Yes
23802,,No,luca2409,629,2020-01-24 00:00:00,Yes
21031,,No,onsnoot,969,2017-05-03 00:00:00,Yes
19950,,No,warnerizo,281,2016-10-09 00:00:00,Yes
18003,,No,Casperr,379,2016-01-02 00:00:00,Yes
14678,,No,Wolf Brigade 47,304,2015-08-31 00:00:00,Yes
14527,,No,retrogamer343,604,2015-08-08 00:00:00,Yes
10057,,No,deadguy,517,2014-11-14 00:00:00,Yes
9412,,No,FdnSL,598,2014-10-19 00:00:00,Yes
9225,,No,FdnSL,601,2014-10-09 00:00:00,Yes
