CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
23076,,0,marion2972,556,2018-10-17 00:00:00,Yes
15020,,0,stephd30,556,2015-10-08 00:00:00,Yes
15013,,0,arijit.podder,1151,2015-10-07 00:00:00,Yes
14646,,0,invoker,483,2015-08-28 00:00:00,Yes
14607,,0,Forlan23x,242,2015-08-23 00:00:00,Yes
14026,,0,sha8lin,242,2015-06-01 00:00:00,Yes
13858,,0,Lionhart0,906,2015-05-19 00:00:00,Yes
13655,,0,HeySoloSoyYo,1010,2015-05-13 00:00:00,Yes
12627,,1,j4g01812,254,2015-02-27 00:00:00,Yes
12632,,1,j4g01812,254,2015-02-27 00:00:00,Yes
12613,,0,mostwantedzetaRK,1072,2015-02-27 00:00:00,Yes
12510,,0,matansabag,276,2015-02-20 00:00:00,Yes
12506,,0,Renzo123Kill,284,2015-02-19 00:00:00,Yes
12425,,0,gulo,164,2015-02-13 00:00:00,Yes
12035,,0,eldani64,458,2015-01-27 00:00:00,Yes
12029,,0,eldani64,490,2015-01-26 00:00:00,Yes
12028,,0,eldani64,496,2015-01-26 00:00:00,Yes
11757,,0,alice989,45,2015-01-24 00:00:00,Yes
11615,,0,eldani64,543,2015-01-22 00:00:00,Yes
11556,,0,sirlindqvist,903,2015-01-18 00:00:00,Yes
11306,,0,kovtomik4,1040,2015-01-07 00:00:00,Yes
11288,,0,sirlindqvist,908,2015-01-06 00:00:00,Yes
11262,,0,AhmedZKool,810,2015-01-06 00:00:00,Yes
11190,,0,MaxModTO,513,2015-01-04 00:00:00,Yes
11085,,0,Yash 2,280,2014-12-30 00:00:00,Yes
11043,,0,mostwantedzetaRK,917,2014-12-28 00:00:00,Yes
10864,,0,johncrema,2632,2014-12-18 00:00:00,Yes
10775,,0,elo2014,280,2014-12-16 00:00:00,Yes
9473,,0,matansabag,1020,2014-10-24 00:00:00,Yes
9474,,0,matansabag,286,2014-10-24 00:00:00,Yes
9239,,0,kamehame15,955,2014-10-09 00:00:00,Yes
9182,,0,FdnSL,494,2014-10-06 00:00:00,Yes
9096,,0,FdnSL,259,2014-10-04 00:00:00,Yes
9065,,0,gulo,196,2014-10-03 00:00:00,Yes
9062,,0,Edd823,1598,2014-10-02 00:00:00,Yes
8991,,0,peddorron,936,2014-09-26 00:00:00,Yes
8959,,0,KeLepChe,690,2014-09-25 00:00:00,Yes
8667,,0,tristan10,872,2014-09-20 00:00:00,Yes
8666,,0,tristan10,952,2014-09-20 00:00:00,Yes
8501,,0,MT2,322,2014-09-18 00:00:00,Yes
