CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
4919,5,0,xw35,240,2013-04-06 00:00:00,Yes
23499,,0,MushroomKnight,599,2019-06-14 00:00:00,Yes
23500,,0,MushroomKnight,599,2019-06-14 00:00:00,Yes
19289,,0,Kaede393,904,2016-05-14 00:00:00,Yes
19096,,0,Alex17rus,953,2016-04-09 00:00:00,Yes
18216,,0,Casperr,369,2016-01-03 00:00:00,Yes
14132,,0,gore,960,2015-06-16 00:00:00,Yes
12650,,0,MushroomKnight,457,2015-03-01 00:00:00,Yes
11926,,0,alice989,151,2015-01-24 00:00:00,Yes
10066,,0,MushroomKnight,339,2014-11-14 00:00:00,Yes
9290,,1,RrricoFernandez,1063,2014-10-12 00:00:00,Yes
