CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
4298,5,0,Robhood19,618,2012-11-22 00:00:00,Yes
4053,4,1,nicob982,207,2012-10-29 00:00:00,Yes
2525,3,0,JPizzle,605,2011-09-02 00:00:00,Yes
27911,,1,IChoseRapture95,555,2024-10-20 00:00:00,Yes
26159,,1,blzzs,163,2023-01-11 00:00:00,Yes
24901,,1,Zaikrot,1058,2021-06-21 00:00:00,Yes
18855,,1,Joseadilson,1308,2016-02-11 00:00:00,Yes
11708,,0,alice989,113,2015-01-24 00:00:00,Yes
10678,,0,retrogamer343,538,2014-12-09 00:00:00,Yes
10127,,0,gorrolana73,308,2014-11-15 00:00:00,Yes
9797,,0,Sisee,1213,2014-11-08 00:00:00,Yes
9798,,0,Sisee,1173,2014-11-08 00:00:00,Yes
9714,,0,QuattroGam3r,239,2014-11-06 00:00:00,Yes
8685,,0,Lurker,432,2014-09-20 00:00:00,Yes
8686,,0,Lurker,553,2014-09-20 00:00:00,Yes
8687,,0,Lurker,543,2014-09-20 00:00:00,Yes
