CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
2928,5,No,weber,441,2012-01-25 00:00:00,Yes
27064,,No,GermanTron,844,2023-12-06 00:00:00,Yes
26291,,No,suegrini,984,2023-02-07 00:00:00,Yes
19634,,Yes,salomon1234,1038,2016-08-07 00:00:00,Yes
19635,,Yes,salomon1234,1038,2016-08-07 00:00:00,Yes
17814,,No,Casperr,377,2016-01-01 00:00:00,Yes
14737,,No,Wolf Brigade 47,266,2015-09-06 00:00:00,Yes
14364,,Yes,Camilleons,222,2015-07-17 00:00:00,Yes
13385,,No,Nonterrorist,855,2015-04-27 00:00:00,Yes
