CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
386,0,Yes,JPizzle,663,2011-02-21 00:00:00,Yes
27577,,No,Ultra_Magnus,1131,2024-06-23 00:00:00,Yes
26960,,No,GermanTron,878,2023-12-04 00:00:00,Yes
24863,,No,Zaikrot,974,2021-06-13 00:00:00,Yes
24707,,Yes,MushroomKnight,694,2021-05-29 00:00:00,Yes
24543,,No,SupershalloBoy,219,2021-04-06 00:00:00,Yes
24242,,No,SupershalloBoy,826,2020-10-25 00:00:00,Yes
21232,,No,tallaito,686,2017-06-09 00:00:00,Yes
20907,,No,Roberto3,343,2017-03-15 00:00:00,Yes
20908,,No,Roberto3,380,2017-03-15 00:00:00,Yes
15558,,No,Destructo99,1085,2015-11-19 00:00:00,Yes
9890,,No,Sisee,1134,2014-11-10 00:00:00,Yes
9950,,No,pesxdz,1090,2014-11-10 00:00:00,Yes
