CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
1041,5,0,TraJiK,663,2011-03-07 00:00:00,Yes
155,2,1,TraJiK,581,2011-02-20 00:00:00,Yes
26028,,0,Logan1109,634,2022-12-21 00:00:00,Yes
25450,,0,Zaikrot,1026,2022-06-01 00:00:00,Yes
24714,,0,Spiral300,1086,2021-06-04 00:00:00,Yes
24663,,1,MushroomKnight,750,2021-05-29 00:00:00,Yes
24151,,0,matt9,865,2020-08-26 00:00:00,Yes
24028,,0,matt9,916,2020-07-10 00:00:00,Yes
21771,,0,MoBy41,614,2017-10-10 00:00:00,Yes
21325,,0,tallaito,209,2017-07-12 00:00:00,Yes
15293,,1,funkuzo,591,2015-11-01 00:00:00,Yes
15179,,0,RGSPro,926,2015-10-26 00:00:00,Yes
14022,,0,sha8lin,343,2015-06-01 00:00:00,Yes
12031,,0,decxx1,293,2015-01-27 00:00:00,Yes
8681,,0,Lurker,577,2014-09-20 00:00:00,Yes
8682,,0,Lurker,488,2014-09-20 00:00:00,Yes
8680,,0,Lurker,624,2014-09-20 00:00:00,Yes
