CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
20925,,No,muv1k,1257,2017-03-27 00:00:00,Yes
18336,,No,Casperr,377,2016-01-04 00:00:00,Yes
15551,,No,GSV,931,2015-11-18 00:00:00,Yes
15481,,No,Lionhart0,753,2015-11-08 00:00:00,Yes
15130,,No,Madass,870,2015-10-23 00:00:00,Yes
14764,,No,GSV,968,2015-09-09 00:00:00,Yes
14754,,No,Wolf Brigade 47,297,2015-09-08 00:00:00,Yes
14285,,No,GSV,968,2015-07-07 00:00:00,Yes
13729,,No,Lurker,236,2015-05-15 00:00:00,Yes
13261,,No,tallaito,893,2015-04-19 00:00:00,Yes
10632,,No,Lurker,330,2014-12-06 00:00:00,Yes
10625,,No,FdnSL,497,2014-12-05 00:00:00,Yes
10582,,No,Lurker,330,2014-12-03 00:00:00,Yes
10512,,No,amer4747,1256,2014-11-30 00:00:00,Yes
10469,,No,Ploggy,900,2014-11-27 00:00:00,Yes
