CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5080,5,1,Davide7x,704,2013-05-13 00:00:00,Yes
4777,0,1,xw35,301,2013-03-05 00:00:00,Yes
858,0,1,TraJiK,104,2011-02-26 00:00:00,Yes
27084,,0,GermanTron,916,2023-12-06 00:00:00,Yes
17986,,0,Casperr,353,2016-01-02 00:00:00,Yes
13154,,0,Lurker,635,2015-04-12 00:00:00,Yes
13155,,0,Lurker,683,2015-04-12 00:00:00,Yes
12618,,0,mostwantedzetaRK,1292,2015-02-27 00:00:00,Yes
11047,,0,mostwantedzetaRK,1302,2014-12-28 00:00:00,Yes
10448,,0,Sisee,895,2014-11-27 00:00:00,Yes
7366,,0,Lurker,360,2014-07-30 00:00:00,Yes
