CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
852,0,Yes,TraJiK,105,2011-02-26 00:00:00,Yes
17834,,No,Casperr,351,2016-01-01 00:00:00,Yes
12849,,No,bh72,852,2015-03-13 00:00:00,Yes
12708,,No,projektHAZE,179,2015-03-02 00:00:00,Yes
