CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
404,5,Yes,TraJiK,522,2011-02-21 00:00:00,Yes
27005,,No,GermanTron,817,2023-12-04 00:00:00,Yes
23666,,Yes,x-zero,1360,2019-10-01 00:00:00,Yes
22302,,No,Destructo99,1018,2018-02-20 00:00:00,Yes
22303,,No,Destructo99,982,2018-02-20 00:00:00,Yes
21343,,No,tallaito,273,2017-07-24 00:00:00,Yes
14317,,No,GSV,936,2015-07-12 00:00:00,Yes
14312,,No,hossamkamal1982,497,2015-07-11 00:00:00,Yes
8600,,No,Lurker,587,2014-09-19 00:00:00,Yes
8601,,No,Lurker,586,2014-09-19 00:00:00,Yes
