CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5690,5,Yes,brettsog85,809,2013-09-15 00:00:00,Yes
4248,5,No,leokoci,328,2012-11-13 00:00:00,Yes
26814,,No,Just Die ,1000,2023-10-22 00:00:00,Yes
