CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
6791,5,Yes,nicurapid7,497,2014-05-31 00:00:00,Yes
6799,4,No,EmuBoarding,523,2014-05-31 00:00:00,Yes
6761,0,No,AlbertCavez64,517,2014-05-24 00:00:00,Yes
6737,0,No,DarkVenonJlleBr,166,2014-05-22 00:00:00,Yes
6726,0,No,raymondbals,793,2014-05-20 00:00:00,Yes
6699,0,No,SNAKE_8,424,2014-05-16 00:00:00,Yes
6696,0,No,fuzzak,111,2014-05-16 00:00:00,Yes
22048,,No,akatsuki-ghost,215,2018-01-16 00:00:00,Yes
19019,,No,oscarulisescordova,457,2016-03-18 00:00:00,Yes
13462,,No,Lionhart0,750,2015-05-02 00:00:00,Yes
13430,,No,kulurak,229,2015-04-30 00:00:00,Yes
12854,,Yes,j4g01812,216,2015-03-13 00:00:00,Yes
12836,,No,RianLivre2099,226,2015-03-12 00:00:00,Yes
12782,,No,RianLivre2099,227,2015-03-07 00:00:00,Yes
12156,,No,szymonk19,553,2015-01-31 00:00:00,Yes
11826,,No,alice989,85,2015-01-24 00:00:00,Yes
11419,,No,QuattroGam3r,573,2015-01-11 00:00:00,Yes
9508,,No,kulurak,914,2014-10-26 00:00:00,Yes
9040,,No,Lurker,508,2014-10-01 00:00:00,Yes
8958,,No,Lurker,460,2014-09-25 00:00:00,Yes
7026,,No,alex1501,443,2014-07-11 00:00:00,Yes
