CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
25467,,No,unforgiven16,694,2022-06-11 00:00:00,Yes
23851,,No,DarthRyuu,231,2020-01-31 00:00:00,Yes
23514,,No,Gus92,907,2019-06-30 00:00:00,Yes
17970,,No,Casperr,318,2016-01-02 00:00:00,Yes
14558,,No,Erunan,855,2015-08-12 00:00:00,Yes
11905,,No,alice989,70,2015-01-24 00:00:00,Yes
10657,,No,FdnSL,416,2014-12-06 00:00:00,Yes
10103,,No,Goderk,343,2014-11-14 00:00:00,Yes
9752,,No,arthuralex,1586,2014-11-07 00:00:00,Yes
7591,,No,arthuralex,3755,2014-08-17 00:00:00,Yes
