CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
6217,5,1,bassam1974,255,2013-12-30 00:00:00,Yes
6842,0,1,derezzed95,561,2014-06-15 00:00:00,Yes
6284,0,0,capa206,348,2014-01-19 00:00:00,Yes
27015,,0,GermanTron,885,2023-12-05 00:00:00,Yes
26167,,1,blzzs,171,2023-01-12 00:00:00,Yes
26047,,0,Logan1109,645,2022-12-30 00:00:00,Yes
20246,,0,datterrible,288,2016-11-06 00:00:00,Yes
18672,,1,Joseadilson,239,2016-02-07 00:00:00,Yes
18358,,0,Casperr,384,2016-01-07 00:00:00,Yes
15102,,0,MushroomKnight,886,2015-10-20 00:00:00,Yes
14772,,0,Hapki80,896,2015-09-09 00:00:00,Yes
14191,,0,nous,567,2015-06-23 00:00:00,Yes
11656,,0,alice989,57,2015-01-23 00:00:00,Yes
10352,,0,szymonk19,854,2014-11-22 00:00:00,Yes
9759,,0,Sisee,934,2014-11-07 00:00:00,Yes
