CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
606,1,No,MaesterRowen,522,2011-02-22 00:00:00,Yes
722,0,Yes,TraJiK,97,2011-02-25 00:00:00,Yes
26700,,No,Brunocm22,776,2023-08-27 00:00:00,Yes
23577,,Yes,MushroomKnight,537,2019-07-31 00:00:00,Yes
23476,,No,MushroomKnight,537,2019-06-14 00:00:00,Yes
21894,,No,MoBy41,1274,2017-11-12 00:00:00,Yes
17674,,No,Casperr,339,2016-01-01 00:00:00,Yes
14593,,No,MushroomKnight,542,2015-08-19 00:00:00,Yes
12352,,No,MushroomKnight,397,2015-02-10 00:00:00,Yes
12238,,No,Lurker,462,2015-02-04 00:00:00,Yes
12239,,No,Lurker,531,2015-02-04 00:00:00,Yes
12240,,No,Lurker,632,2015-02-04 00:00:00,Yes
9394,,No,FdnSL,459,2014-10-19 00:00:00,Yes
9152,,No,FdnSL,458,2014-10-06 00:00:00,Yes
7276,,No,Lurker,233,2014-07-24 00:00:00,Yes
