CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
2992,5,0,itouch10000,284,2012-02-29 00:00:00,Yes
101,5,1,TraJiK,532,2011-02-20 00:00:00,Yes
3039,3,0,JQE,147,2012-03-21 00:00:00,Yes
26109,,0,NKane,382,2023-01-04 00:00:00,Yes
24625,,0,SupershalloBoy,165,2021-05-15 00:00:00,Yes
24449,,0,Damihant,90,2021-02-10 00:00:00,Yes
15608,,0,Pablo_Web,271,2015-11-26 00:00:00,Yes
13817,,0,RianLivre2099,256,2015-05-17 00:00:00,Yes
8565,,0,Lurker,206,2014-09-19 00:00:00,Yes
8566,,0,Lurker,601,2014-09-19 00:00:00,Yes
