CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
733,0,1,TraJiK,138,2011-02-25 00:00:00,Yes
27046,,0,GermanTron,994,2023-12-06 00:00:00,Yes
26767,,0,r4dius,938,2023-09-30 00:00:00,Yes
26699,,0,Brunocm22,455,2023-08-27 00:00:00,Yes
26079,,0,NKane,478,2023-01-03 00:00:00,Yes
21009,,0,Junkid22,116,2017-04-25 00:00:00,Yes
19603,,0,MeDoo_MeDoo_Naruto,957,2016-08-01 00:00:00,Yes
19133,,0,smokemonster,966,2016-04-18 00:00:00,Yes
17716,,0,Casperr,394,2016-01-01 00:00:00,Yes
14041,,0,mostwantedzetaRK,510,2015-06-02 00:00:00,Yes
13389,,0,Nonterrorist,468,2015-04-27 00:00:00,Yes
12813,,0,vallyfxl360,304,2015-03-09 00:00:00,Yes
10152,,0,Sisee,445,2014-11-15 00:00:00,Yes
