CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
25850,,1,Glopente,305,2022-10-30 00:00:00,Yes
24960,,0,Yon3tsu,439,2021-07-12 00:00:00,Yes
23557,,0,edilson80,1165,2019-07-16 00:00:00,Yes
22933,,0,tallaito,254,2018-08-10 00:00:00,Yes
18847,,1,Joseadilson,549,2016-02-10 00:00:00,Yes
18381,,0,Casperr,329,2016-01-08 00:00:00,Yes
15330,,0,funkuzo,549,2015-11-04 00:00:00,Yes
14718,,0,yassine2015,1010,2015-09-04 00:00:00,Yes
13669,,0,RianLivre2099,1010,2015-05-14 00:00:00,Yes
13005,,1,Ghost633,605,2015-03-29 00:00:00,Yes
12995,,0,ma7room,556,2015-03-28 00:00:00,Yes
12979,,1,Ghost633,556,2015-03-25 00:00:00,Yes
12893,,0,kulurak,1203,2015-03-18 00:00:00,Yes
12882,,1,alex1501,278,2015-03-17 00:00:00,Yes
12890,,0,GОS,810,2015-03-17 00:00:00,Yes
12867,,0,GОS,860,2015-03-14 00:00:00,Yes
12866,,0,GОS,940,2015-03-14 00:00:00,Yes
12865,,0,GОS,844,2015-03-14 00:00:00,Yes
12864,,0,GОS,656,2015-03-14 00:00:00,Yes
12863,,0,GОS,758,2015-03-14 00:00:00,Yes
12859,,0,GОS,854,2015-03-14 00:00:00,Yes
12856,,0,zero1362,212,2015-03-14 00:00:00,Yes
12843,,0,Pr0cy,1050,2015-03-13 00:00:00,Yes
12851,,0,zero1362,238,2015-03-13 00:00:00,Yes
12847,,0,GОS,963,2015-03-13 00:00:00,Yes
12844,,0,zero1362,202,2015-03-13 00:00:00,Yes
