CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
4580,5,1,andbart,712,2013-01-29 00:00:00,Yes
4589,3,1,AMIT,202,2013-01-30 00:00:00,Yes
4816,0,0,absolon,209,2013-03-17 00:00:00,Yes
26910,,0,GermanTron,917,2023-12-04 00:00:00,Yes
25729,,0,Logan1109,660,2022-09-15 00:00:00,Yes
25514,,0,Sisee,836,2022-07-05 00:00:00,Yes
24213,,0,SupershalloBoy,547,2020-10-25 00:00:00,Yes
21359,,0,tallaito,220,2017-08-04 00:00:00,Yes
21358,,0,tallaito,272,2017-08-04 00:00:00,Yes
15447,,0,RGSPro,950,2015-11-06 00:00:00,Yes
15392,,0,PIETKApl,597,2015-11-05 00:00:00,Yes
13774,,0,dewomper,1217,2015-05-16 00:00:00,Yes
13425,,0,Lionhart0,1101,2015-04-30 00:00:00,Yes
12432,,0,RianLivre2099,280,2015-02-13 00:00:00,Yes
12294,,0,QuattroGam3r,183,2015-02-07 00:00:00,Yes
11716,,0,alice989,167,2015-01-24 00:00:00,Yes
10612,,0,crashbilordlink,287,2014-12-05 00:00:00,Yes
10275,,0,amer4747,918,2014-11-18 00:00:00,Yes
9528,,0,Lurker,301,2014-10-26 00:00:00,Yes
8718,,0,Lurker,586,2014-09-20 00:00:00,Yes
8719,,0,Lurker,424,2014-09-20 00:00:00,Yes
8720,,0,Lurker,483,2014-09-20 00:00:00,Yes
