CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
82,5,Yes,TraJiK,504,2011-02-20 00:00:00,Yes
4098,4,Yes,nicob982,182,2012-10-29 00:00:00,Yes
1331,3,No,kennedy1992,513,2011-03-17 00:00:00,Yes
1332,3,No,kennedy1992,575,2011-03-17 00:00:00,Yes
1245,1,No,TraJiK,526,2011-03-14 00:00:00,Yes
27895,,Yes,IChoseRapture95,472,2024-10-20 00:00:00,Yes
26665,,No, 313,335,2023-08-09 00:00:00,Yes
25849,,No,Glopente,283,2022-10-30 00:00:00,Yes
25606,,No,Logan1109,597,2022-09-15 00:00:00,Yes
22325,,No,linewalker90,260,2018-02-20 00:00:00,Yes
21398,,No,tallaito,203,2017-08-16 00:00:00,Yes
21185,,No,Luy09,618,2017-06-07 00:00:00,Yes
20488,,Yes,Marketplace,257,2016-12-11 00:00:00,Yes
18566,,No,Hecate,1002,2016-01-26 00:00:00,Yes
18484,,No,Hecate,1010,2016-01-14 00:00:00,Yes
15103,,No,MushroomKnight,831,2015-10-20 00:00:00,Yes
13801,,No,Lurker,200,2015-05-17 00:00:00,Yes
13802,,No,Lurker,205,2015-05-17 00:00:00,Yes
12875,,No,blaeker18,305,2015-03-16 00:00:00,Yes
12513,,No,kulurak,1229,2015-02-20 00:00:00,Yes
11637,,No,alice989,119,2015-01-23 00:00:00,Yes
10052,,Yes,MushroomKnight,375,2014-11-13 00:00:00,Yes
9689,,No,QuattroGam3r,604,2014-11-06 00:00:00,Yes
8123,,No,Lurker,472,2014-09-10 00:00:00,Yes
8127,,No,Lurker,412,2014-09-10 00:00:00,Yes
8126,,No,Lurker,413,2014-09-10 00:00:00,Yes
8125,,No,Lurker,531,2014-09-10 00:00:00,Yes
8124,,No,Lurker,426,2014-09-10 00:00:00,Yes
8122,,No,Lurker,427,2014-09-10 00:00:00,Yes
7753,,Yes,Ignaxio Herrera,252,2014-08-24 00:00:00,Yes
