CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
2117,3,Yes,JPizzle,586,2011-06-28 00:00:00,Yes
26993,,No,GermanTron,787,2023-12-04 00:00:00,Yes
24456,,No,SupershalloBoy,672,2021-02-11 00:00:00,Yes
22263,,No,linewalker90,876,2018-02-19 00:00:00,Yes
14068,,No,Lionhart0,783,2015-06-08 00:00:00,Yes
12435,,No,zdzisek,1202,2015-02-13 00:00:00,Yes
12436,,No,zdzisek,1202,2015-02-13 00:00:00,Yes
8535,,No,Lurker,177,2014-09-18 00:00:00,Yes
8536,,No,Lurker,387,2014-09-18 00:00:00,Yes
8537,,No,Lurker,503,2014-09-18 00:00:00,Yes
