CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
4697,5,0,orenyellow,683,2013-02-20 00:00:00,Yes
4698,5,0,orenyellow,683,2013-02-20 00:00:00,Yes
4694,5,0,romildo,543,2013-02-19 00:00:00,Yes
5299,3,1,mynameisRAIN,589,2013-06-15 00:00:00,Yes
26163,,1,blzzs,129,2023-01-11 00:00:00,Yes
25931,,0,Logan1109,600,2022-11-09 00:00:00,Yes
22915,,1,AM1,1123,2018-08-02 00:00:00,Yes
22918,,0,AM1,1123,2018-08-02 00:00:00,Yes
18740,,1,Joseadilson,1362,2016-02-07 00:00:00,Yes
14030,,0,Alex17rus,1155,2015-06-01 00:00:00,Yes
10830,,0,mostwantedzetaRK,1123,2014-12-17 00:00:00,Yes
9820,,0,Sisee,1115,2014-11-08 00:00:00,Yes
9749,,0,QuattroGam3r,233,2014-11-07 00:00:00,Yes
9165,,0,FdnSL,546,2014-10-06 00:00:00,Yes
9127,,0,Rebellion,542,2014-10-05 00:00:00,Yes
8330,,0,Lurker,175,2014-09-13 00:00:00,Yes
