CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5065,5,No,Davide7x,412,2013-05-12 00:00:00,Yes
5066,5,No,Davide7x,424,2013-05-12 00:00:00,Yes
890,2,Yes,TraJiK,106,2011-02-27 00:00:00,Yes
27075,,No,GermanTron,886,2023-12-06 00:00:00,Yes
22221,,No,linewalker90,286,2018-02-19 00:00:00,Yes
20630,,No,x-zero,262,2016-12-26 00:00:00,Yes
19988,,No,smokemonster,1431,2016-10-11 00:00:00,Yes
17934,,No,Casperr,342,2016-01-02 00:00:00,Yes
14830,,No,Wolf Brigade 47,285,2015-09-12 00:00:00,Yes
14288,,No,gore,236,2015-07-07 00:00:00,Yes
12793,,No,Lurker,347,2015-03-09 00:00:00,Yes
12794,,No,Lurker,379,2015-03-09 00:00:00,Yes
12299,,No,RianLivre2099,229,2015-02-08 00:00:00,Yes
10931,,No,tallaito,817,2014-12-20 00:00:00,Yes
7372,,No,Lurker,322,2014-07-30 00:00:00,Yes
7373,,No,Lurker,326,2014-07-30 00:00:00,Yes
