CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
3489,4,0,square90,227,2012-06-12 00:00:00,Yes
27915,,1,IChoseRapture95,577,2024-10-20 00:00:00,Yes
24233,,0,SupershalloBoy,741,2020-10-25 00:00:00,Yes
15565,,0,KILLERPAPA23,327,2015-11-21 00:00:00,Yes
11750,,0,alice989,116,2015-01-24 00:00:00,Yes
11449,,0,decxx1,225,2015-01-12 00:00:00,Yes
11450,,0,decxx1,253,2015-01-12 00:00:00,Yes
11451,,0,decxx1,255,2015-01-12 00:00:00,Yes
11452,,0,decxx1,589,2015-01-12 00:00:00,Yes
11453,,0,decxx1,597,2015-01-12 00:00:00,Yes
9815,,0,Sisee,1048,2014-11-08 00:00:00,Yes
