CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5746,5,No,RobertBolvari,317,2013-09-21 00:00:00,Yes
3045,5,No,Jekyll,522,2012-03-23 00:00:00,Yes
3155,4,Yes,edycon,496,2012-04-18 00:00:00,Yes
3028,4,No,rufio81,234,2012-03-12 00:00:00,Yes
3030,4,No,rufio81,231,2012-03-12 00:00:00,Yes
3029,3,No,rufio81,249,2012-03-12 00:00:00,Yes
23970,,No,ROCKSDERRX360,811,2020-06-10 00:00:00,Yes
14278,,No,GSV,894,2015-07-07 00:00:00,Yes
12168,,No,szymonk19,1181,2015-02-01 00:00:00,Yes
11853,,No,alice989,184,2015-01-24 00:00:00,Yes
11546,,No,mostwantedzetaRK,1202,2015-01-17 00:00:00,Yes
9911,,No,Sisee,1107,2014-11-10 00:00:00,Yes
8510,,No,Lurker,513,2014-09-18 00:00:00,Yes
8511,,No,Lurker,471,2014-09-18 00:00:00,Yes
8512,,No,Lurker,552,2014-09-18 00:00:00,Yes
8513,,No,Lurker,523,2014-09-18 00:00:00,Yes
