CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
71,5,Yes,JQE,606,2011-02-20 00:00:00,Yes
26662,,No, 313,389,2023-08-09 00:00:00,Yes
23698,,No,Gerdson,1182,2019-10-19 00:00:00,Yes
22621,,No,iy427,606,2018-06-09 00:00:00,Yes
22397,,No,kulurak,312,2018-03-26 00:00:00,Yes
13786,,No,Lurker,205,2015-05-16 00:00:00,Yes
13787,,No,Lurker,221,2015-05-16 00:00:00,Yes
7847,,No,Lurker,271,2014-08-30 00:00:00,Yes
7848,,No,Lurker,319,2014-08-30 00:00:00,Yes
7849,,No,Lurker,312,2014-08-30 00:00:00,Yes
7850,,No,Lurker,511,2014-08-30 00:00:00,Yes
7851,,No,Lurker,382,2014-08-30 00:00:00,Yes
