CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
4261,5,No,lvallier,841,2012-11-15 00:00:00,Yes
25460,,No,unforgiven16,1015,2022-06-11 00:00:00,Yes
21887,,No,MoBy41,817,2017-11-12 00:00:00,Yes
18246,,No,Casperr,369,2016-01-03 00:00:00,Yes
14827,,No,Wolf Brigade 47,250,2015-09-12 00:00:00,Yes
13521,,No,Sisee,799,2015-05-06 00:00:00,Yes
13269,,No,sztikk,981,2015-04-20 00:00:00,Yes
12622,,No,mostwantedzetaRK,994,2015-02-27 00:00:00,Yes
11050,,No,mostwantedzetaRK,969,2014-12-28 00:00:00,Yes
10698,,No,pesxdz,801,2014-12-10 00:00:00,Yes
10112,,No,Goderk,529,2014-11-14 00:00:00,Yes
9301,,No,arthuralex,329,2014-10-12 00:00:00,Yes
