CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
25333,,1,JONATHAN4LW,402,2022-04-14 00:00:00,Yes
23327,,1,Faycer,364,2019-02-16 00:00:00,Yes
23328,,1,Faycer,365,2019-02-16 00:00:00,Yes
23324,,0,Faycer,958,2019-02-15 00:00:00,Yes
23325,,0,Faycer,918,2019-02-15 00:00:00,Yes
23326,,0,Faycer,227,2019-02-15 00:00:00,Yes
19668,,1,Charry,898,2016-08-16 00:00:00,Yes
18132,,0,Casperr,352,2016-01-03 00:00:00,Yes
14169,,0,Alex17rus,1184,2015-06-21 00:00:00,Yes
13701,,0,Lurker,227,2015-05-15 00:00:00,Yes
11463,,0,Charry,1129,2015-01-14 00:00:00,Yes
